center,left,right,steering,throttle,brake,speed
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_41_620.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_41_620.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_41_620.jpg,0,0.1309254,0,5.44561
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_41_692.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_41_692.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_41_692.jpg,0,0,0,5.443489
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_41_765.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_41_765.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_41_765.jpg,-0.1,0,0,5.39805
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_41_844.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_41_844.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_41_844.jpg,-0.3,0,0,5.339981
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_41_922.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_41_922.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_41_922.jpg,-0.231888,0,0,5.289168
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_002.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_002.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_002.jpg,0,0,0,5.244757
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_084.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_084.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_084.jpg,0,0,0,5.201409
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_165.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_165.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_165.jpg,-0.05,0,0,5.159229
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_245.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_245.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_245.jpg,-0.25,0,0,5.107459
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_333.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_333.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_333.jpg,-0.45,0,0,5.043291
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_401.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_401.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_401.jpg,-0.3638127,0,0,4.993598
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_480.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_480.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_480.jpg,-0.5638127,0,0,4.940625
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_550.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_550.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_550.jpg,-0.7138128,0,0,4.884682
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_621.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_621.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_621.jpg,-0.8122888,0,0,4.805627
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_693.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_693.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_693.jpg,-0.6470933,0,0,4.784167
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_768.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_768.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_768.jpg,-0.3697042,0.09978604,0,4.779324
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_843.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_843.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_843.jpg,-0.1445339,0,0,4.821411
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_920.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_920.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_920.jpg,0,0.11589,0,4.816055
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_42_995.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_42_995.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_42_995.jpg,0,0.2324975,0,4.995533
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_078.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_078.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_078.jpg,0,0.1079979,0,5.063945
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_154.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_154.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_154.jpg,0,0.338944,0,5.26076
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_236.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_236.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_236.jpg,0,0.2020597,0,5.479898
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_313.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_313.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_313.jpg,0,0,0,5.512379
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_391.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_391.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_391.jpg,0.2,0,0,5.460726
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_466.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_466.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_466.jpg,0.4,0,0,5.395088
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_541.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_541.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_541.jpg,0.3382853,0,0,5.348431
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_611.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_611.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_611.jpg,0.4882853,0,0,5.303978
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_682.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_682.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_682.jpg,0.4434721,0,0,5.250579
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_752.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_752.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_752.jpg,0.3843957,0,0,5.223671
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_821.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_821.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_821.jpg,0.5843957,0,0,5.163802
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_904.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_904.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_904.jpg,0.6369009,0,0,5.095771
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_43_979.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_43_979.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_43_979.jpg,0.4098194,0,0,5.066127
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_064.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_064.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_064.jpg,0.6098194,0,0,5.014616
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_144.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_144.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_144.jpg,0.5422847,0,0,4.963256
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_227.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_227.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_227.jpg,0.5196234,0,0,4.92857
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_301.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_301.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_301.jpg,0.7196234,0,0,4.861775
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_380.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_380.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_380.jpg,0.7516243,0,0,4.793247
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_459.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_459.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_459.jpg,0.5141051,0,0,4.768655
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_532.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_532.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_532.jpg,0.6641052,0,0,4.733539
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_603.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_603.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_603.jpg,0.8641052,0,0,4.657049
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_678.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_678.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_678.jpg,0.7231371,0,0,4.610792
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_751.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_751.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_751.jpg,0.5029728,0.1710026,0,4.64348
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_830.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_830.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_830.jpg,0.2672689,0.04425216,0,4.751287
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_911.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_911.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_911.jpg,0.02494097,0.118161,0,4.751017
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_44_980.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_44_980.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_44_980.jpg,0,0.1908002,0,4.911991
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_065.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_065.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_065.jpg,0,0.06459975,0,4.939862
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_146.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_146.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_146.jpg,0,0.3088953,0,5.102039
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_228.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_228.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_228.jpg,0,0.1832106,0,5.334029
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_308.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_308.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_308.jpg,0,0.06479502,0,5.358809
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_384.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_384.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_384.jpg,0,0.1867661,0,5.488017
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_462.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_462.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_462.jpg,0.05,0,0,5.507356
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_532.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_532.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_532.jpg,0.2,0,0,5.467192
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_600.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_600.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_600.jpg,0.1757362,0,0,5.415594
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_671.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_671.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_671.jpg,0.2250546,0,0,5.382087
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_754.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_754.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_754.jpg,0.4750547,0,0,5.303143
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_832.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_832.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_832.jpg,0.410456,0,0,5.270072
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_904.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_904.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_904.jpg,0.610456,0,0,5.204875
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_45_980.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_45_980.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_45_980.jpg,0.8104561,0,0,5.119213
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_052.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_052.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_052.jpg,0.7503505,0,0,5.067989
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_125.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_125.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_125.jpg,0.7463673,0,0,5.030272
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_204.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_204.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_204.jpg,0.9463674,0,0,4.947202
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_288.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_288.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_288.jpg,0.8765261,0,0,4.880365
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_377.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_377.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_377.jpg,0.8253683,0,0,4.837481
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_446.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_446.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_446.jpg,0.9753683,0,0,4.77502
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_515.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_515.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_515.jpg,1,0,0,4.70244
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_599.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_599.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_599.jpg,1,0,0,4.645753
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_681.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_681.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_681.jpg,0.8307068,0.06433797,0,4.6231
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_758.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_758.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_758.jpg,0.6004388,0.294606,0,4.797794
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_838.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_838.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_838.jpg,0.3586002,0.29917,0,5.114317
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_910.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_910.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_910.jpg,0.1445048,0.2926991,0,5.262481
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_46_981.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_46_981.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_46_981.jpg,0,0.4002013,0,5.597897
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_47_052.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_47_052.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_47_052.jpg,0,0.2425568,0,5.785673
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_47_124.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_47_124.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_47_124.jpg,0,0.08573771,0,5.828439
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_47_207.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_47_207.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_47_207.jpg,0,0.3351002,0,6.0073
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_47_291.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_47_291.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_47_291.jpg,0,0.3158019,0,6.336714
/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_10_21_17_20_47_361.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_10_21_17_20_47_361.jpg,/home/paichul/udacity/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_10_21_17_20_47_361.jpg,0.15,0.1043079,0,6.471835
